0,1,2
57.58460494487805,15.45261770606285,-23.04349212930679
-37.00975510217654,19.36300275665136,-25.156350560562192
-49.47205724403779,-18.187871624584755,25.321689588209196
21.330969795546274,-23.944820319671617,25.730128947197272
-1.8720669579144158,-25.930865202228826,26.191376713787502
