datetime,SE1,SE2,SE3,SE4,DK1,DK2
2017-01-02 04:00:00+00:00,30.43,30.43,30.43,30.43,30.43,30.43
2017-01-02 05:00:00+00:00,32.85,32.85,32.85,32.85,32.85,32.85
2017-01-02 06:00:00+00:00,33.91,33.91,33.91,33.91,33.91,33.91
2017-01-02 07:00:00+00:00,28.58,28.58,28.58,28.58,28.58,28.58
2017-01-02 08:00:00+00:00,28.58,28.58,28.58,28.58,28.58,28.58
2017-01-02 09:00:00+00:00,29.68,29.68,29.68,29.68,29.68,29.68
2017-01-02 10:00:00+00:00,35.07,35.07,35.07,35.07,35.07,35.07
2017-01-02 11:00:00+00:00,34.85,34.85,34.85,34.85,34.85,34.85
2017-01-02 12:00:00+00:00,34.7,34.7,34.7,34.7,34.7,34.7
2017-01-02 13:00:00+00:00,34.8,34.8,34.8,34.8,34.8,34.8
2017-01-02 14:00:00+00:00,35.93,35.93,35.93,35.93,35.93,35.93
2017-01-02 15:00:00+00:00,37.52,37.52,37.52,37.52,37.52,37.52
2017-01-02 16:00:00+00:00,38.48,38.48,38.48,40.01,38.48,42.2
2017-01-02 17:00:00+00:00,36.88,36.88,36.88,39.17,36.88,39.17
2017-01-02 18:00:00+00:00,35.52,35.52,35.52,35.52,35.52,35.52
2017-01-02 19:00:00+00:00,35.23,35.23,35.23,35.23,35.23,35.23
2017-01-02 20:00:00+00:00,29.68,29.68,29.68,29.68,29.68,29.68
2017-01-02 21:00:00+00:00,29.68,29.68,29.68,29.68,29.68,29.68
2017-01-02 22:00:00+00:00,30.94,30.94,30.94,30.94,30.89,30.94
2017-01-02 23:00:00+00:00,30.65,30.65,30.65,30.65,30.65,30.65
2017-01-03 00:00:00+00:00,30.37,30.37,30.37,30.37,30.37,30.37
2017-01-03 01:00:00+00:00,30.15,30.15,30.15,30.15,30.15,30.15
2017-01-03 02:00:00+00:00,30.14,30.14,30.14,30.14,30.14,30.14
2017-01-03 03:00:00+00:00,30.4,30.4,30.4,30.4,30.4,30.4
2017-01-03 04:00:00+00:00,32.24,32.24,32.24,32.24,30.75,32.24
2017-01-03 05:00:00+00:00,28,28,28,28,28,28
2017-01-03 06:00:00+00:00,29.28,29.28,29.28,29.28,29.28,29.28
2017-01-03 07:00:00+00:00,36.78,36.78,36.78,36.78,31.77,36.78
2017-01-03 08:00:00+00:00,36.17,36.17,36.17,36.17,32.96,36.17
2017-01-03 09:00:00+00:00,35.4,35.4,35.4,35.4,31.25,35.4
2017-01-03 10:00:00+00:00,34.92,34.92,34.92,34.92,30.82,34.92
2017-01-03 11:00:00+00:00,29.1,29.1,29.1,29.1,29.1,29.1
2017-01-03 12:00:00+00:00,29.1,29.1,29.1,29.1,29.1,29.1
2017-01-03 13:00:00+00:00,29.1,29.1,29.1,29.1,29.1,29.1
2017-01-03 14:00:00+00:00,29.1,29.1,29.1,29.1,29.1,29.1
2017-01-03 15:00:00+00:00,28.8,28.8,28.8,28.8,28.8,28.8
2017-01-03 16:00:00+00:00,28.72,28.72,28.72,28.72,28.72,28.72
2017-01-03 17:00:00+00:00,27.3,27.3,27.3,27.3,27.3,27.3
2017-01-03 18:00:00+00:00,25.96,25.96,25.96,25.96,25.96,25.96
2017-01-03 19:00:00+00:00,25.96,25.96,25.96,25.96,25.96,25.96
2017-01-03 20:00:00+00:00,25.96,25.96,25.96,25.96,24.56,25.96
2017-01-03 21:00:00+00:00,24.86,24.86,24.86,24.86,17.77,17.77
2017-01-03 22:00:00+00:00,22,22,22,22,0.12,9.49
2017-01-03 23:00:00+00:00,22.2,22.2,22.2,22.2,0.11,0.11
2017-01-04 00:00:00+00:00,25.41,25.41,25.41,25.41,-0.05,-0.05
2017-01-04 01:00:00+00:00,23.31,23.31,23.31,23.31,-6.27,-6.27
2017-01-04 02:00:00+00:00,21.64,21.64,21.64,21.64,-5.09,-5.09
2017-01-04 03:00:00+00:00,19.98,19.98,19.98,19.98,0.06,0.06
2017-01-04 04:00:00+00:00,19.98,19.98,19.98,19.98,10.55,10.55
2017-01-04 05:00:00+00:00,24,24,24,24,10.98,12.55
2017-01-04 06:00:00+00:00,30.65,30.65,30.65,30.65,30.65,30.65
2017-01-04 07:00:00+00:00,28.3,28.3,28.3,28.3,28.3,28.3
2017-01-04 08:00:00+00:00,28.3,28.3,28.3,28.3,28.3,28.3
2017-01-04 09:00:00+00:00,28.3,28.3,28.3,28.3,28.3,28.3
2017-01-04 10:00:00+00:00,28.3,28.3,28.3,28.3,28.3,28.3
2017-01-04 11:00:00+00:00,30,30,30,30,30.75,30
2017-01-04 12:00:00+00:00,33.94,33.94,33.94,33.94,26.64,33.94
2017-01-04 13:00:00+00:00,34.15,34.15,34.15,34.15,26.64,34.15
2017-01-04 14:00:00+00:00,35.3,35.3,35.3,35.3,26.64,35.3
2017-01-04 15:00:00+00:00,36.28,36.28,36.28,36.28,26.64,36.28
2017-01-04 16:00:00+00:00,36.81,36.81,36.81,36.81,26.64,36.81
2017-01-04 17:00:00+00:00,35.55,35.55,35.55,35.55,26.64,35.55
2017-01-04 18:00:00+00:00,34.5,34.5,34.5,34.5,27.19,34.5
2017-01-04 19:00:00+00:00,33.89,33.89,33.89,33.89,27.19,33.89
2017-01-04 20:00:00+00:00,33.02,33.02,33.02,33.02,30.96,33.02
2017-01-04 21:00:00+00:00,32.33,32.33,32.33,32.33,30.87,32.33
2017-01-04 22:00:00+00:00,30.44,30.44,30.44,30.44,30.44,30.44
2017-01-04 23:00:00+00:00,30.51,30.51,30.51,30.51,30.51,30.51
2017-01-05 00:00:00+00:00,30.23,30.23,30.23,30.23,30.23,30.23
2017-01-05 01:00:00+00:00,30,30,30,30,30,30
2017-01-05 02:00:00+00:00,30.06,30.06,30.06,30.06,30.06,30.06
2017-01-05 03:00:00+00:00,30.61,30.61,30.61,30.61,30.61,30.61
2017-01-05 04:00:00+00:00,32.45,32.45,32.45,32.45,28.96,32.45
2017-01-05 05:00:00+00:00,34.87,34.87,34.87,34.87,33.82,34.87
2017-01-05 06:00:00+00:00,42.07,42.07,42.07,42.07,37.21,42.07
2017-01-05 07:00:00+00:00,43.38,43.38,43.38,43.38,27.2,43.38
2017-01-05 08:00:00+00:00,42.04,42.04,42.04,42.04,27.2,42.04
2017-01-05 09:00:00+00:00,43.04,43.04,43.04,43.04,27.2,43.04
2017-01-05 10:00:00+00:00,44.54,44.54,44.54,44.54,27.2,44.54
2017-01-05 11:00:00+00:00,44.56,44.56,44.56,44.56,44.56,44.56
2017-01-05 12:00:00+00:00,30,30,30,30,30,30
2017-01-05 13:00:00+00:00,30,30,30,30,30,30
2017-01-05 14:00:00+00:00,32.53,32.53,32.53,32.53,32.53,32.53
2017-01-05 15:00:00+00:00,32.53,32.53,32.53,32.53,32.53,32.53
2017-01-05 16:00:00+00:00,33,33,33,33,33,33
2017-01-05 17:00:00+00:00,71.99,71.99,71.99,71.99,71.99,71.99
2017-01-05 18:00:00+00:00,50.08,50.08,50.08,50.08,50.08,50.08
2017-01-05 19:00:00+00:00,44.89,44.89,44.89,44.89,44.89,44.89
2017-01-05 20:00:00+00:00,42.05,42.05,42.05,42.05,42.05,42.05
2017-01-05 21:00:00+00:00,37.22,37.22,37.22,37.22,37.22,37.22
2017-01-05 22:00:00+00:00,31.48,31.48,31.48,31.48,31.48,31.48
2017-01-05 23:00:00+00:00,35.84,35.84,35.84,35.84,35.84,35.84
2017-01-06 00:00:00+00:00,35.54,35.54,35.54,35.54,35.54,35.54
2017-01-06 01:00:00+00:00,34.59,34.59,34.59,34.59,34.59,34.59
2017-01-06 02:00:00+00:00,34.28,34.28,34.28,34.28,34.28,34.28
2017-01-06 03:00:00+00:00,34.16,34.16,34.16,34.16,34.16,34.16
2017-01-06 04:00:00+00:00,32.59,32.59,32.59,32.59,32.59,32.59
2017-01-06 05:00:00+00:00,29,29,29,29,29,29
2017-01-06 06:00:00+00:00,29,29,29,29,29,29
2017-01-06 07:00:00+00:00,34,34,34,58.48,34,59.92
2017-01-06 08:00:00+00:00,34.05,34.05,34.05,34.05,32.5,60
2017-01-06 09:00:00+00:00,34.55,34.55,34.55,58.6,31.98,60.04
2017-01-06 10:00:00+00:00,34.58,34.58,34.58,56.31,31.45,57.7
2017-01-06 11:00:00+00:00,34.16,34.16,34.16,34.92,31.27,45.83
2017-01-06 12:00:00+00:00,33.92,33.92,33.92,38.82,30.86,45.78
2017-01-06 13:00:00+00:00,33.88,33.88,33.88,35.49,30.8,35.49
2017-01-06 14:00:00+00:00,34.38,34.38,34.38,36.24,30.57,36.24
2017-01-06 15:00:00+00:00,34.56,34.56,34.56,56.14,30.59,56.14
2017-01-06 16:00:00+00:00,34.31,34.31,34.31,55.62,30.9,55.62
2017-01-06 17:00:00+00:00,34.16,34.16,34.16,41.47,30.71,41.47
2017-01-06 18:00:00+00:00,33.11,33.11,33.11,35.65,30.37,35.65
2017-01-06 19:00:00+00:00,32.13,32.13,32.13,32.13,30.28,32.13
2017-01-06 20:00:00+00:00,31.56,31.56,31.56,31.56,30.08,31.56
2017-01-06 21:00:00+00:00,30.18,30.18,30.18,30.18,29.81,30.18
2017-01-06 22:00:00+00:00,29.01,29.01,29.01,29.01,29.01,29.01
2017-01-06 23:00:00+00:00,29.35,29.35,29.35,29.35,29.35,29.35
2017-01-07 00:00:00+00:00,28.88,28.88,28.88,28.88,27.32,28.88
2017-01-07 01:00:00+00:00,28.28,28.28,28.28,28.28,26.98,28.28
2017-01-07 02:00:00+00:00,27.84,27.84,27.84,27.84,26.93,27.84
2017-01-07 03:00:00+00:00,28.04,28.04,28.04,28.04,27.44,28.04
2017-01-07 04:00:00+00:00,28.64,28.64,28.64,28.64,28.64,28.64
2017-01-07 05:00:00+00:00,29.1,29.1,29.1,29.1,29.1,29.1
2017-01-07 06:00:00+00:00,26.18,26.18,26.18,26.18,26.18,26.18
2017-01-07 07:00:00+00:00,26.69,26.69,26.69,26.69,26.69,26.69
2017-01-07 08:00:00+00:00,28.28,28.28,28.28,28.28,28.28,28.28
2017-01-07 09:00:00+00:00,31.47,31.47,31.47,31.47,30.69,31.47
2017-01-07 10:00:00+00:00,31.9,31.9,31.9,31.9,30.74,31.9
2017-01-07 11:00:00+00:00,31.52,31.52,31.52,31.52,30.72,31.52
2017-01-07 12:00:00+00:00,31.32,31.32,31.32,31.32,30.7,31.32
2017-01-07 13:00:00+00:00,29.3,29.3,29.3,29.3,29.3,29.3
2017-01-07 14:00:00+00:00,26.69,26.69,26.69,26.69,26.69,26.69
2017-01-07 15:00:00+00:00,29.2,29.2,29.2,29.2,29.2,29.2
2017-01-07 16:00:00+00:00,29.2,29.2,29.2,29.2,29.2,29.2
2017-01-07 17:00:00+00:00,29.3,29.3,29.3,29.3,29.3,29.3
2017-01-07 18:00:00+00:00,29.3,29.3,29.3,29.3,29.3,29.3
2017-01-07 19:00:00+00:00,29.3,29.3,29.3,29.3,29.3,29.3
2017-01-07 20:00:00+00:00,29.5,29.5,29.5,29.5,29.5,29.5
2017-01-07 21:00:00+00:00,30,30,30,30,30,30
2017-01-07 22:00:00+00:00,30.6,30.6,30.6,30.6,30.6,30.6
2017-01-07 23:00:00+00:00,30.75,30.75,30.75,30.75,30.75,30.75
2017-01-08 00:00:00+00:00,30.64,30.64,30.64,30.64,30.64,30.64
2017-01-08 01:00:00+00:00,30.53,30.53,30.53,30.53,30.53,30.53
2017-01-08 02:00:00+00:00,30.54,30.54,30.54,30.54,30.54,30.54
2017-01-08 03:00:00+00:00,30.63,30.63,30.63,30.63,30.63,30.63
2017-01-08 04:00:00+00:00,26.4,26.4,26.4,26.4,26.4,26.4
2017-01-08 05:00:00+00:00,25.59,25.59,25.59,25.59,25.59,25.59
2017-01-08 06:00:00+00:00,25.59,25.59,25.59,25.59,25.59,25.59
2017-01-08 07:00:00+00:00,25.59,25.59,25.59,25.59,25.59,25.59
2017-01-08 08:00:00+00:00,25.59,25.59,25.59,25.59,25.59,25.59
2017-01-08 09:00:00+00:00,26.71,26.71,26.71,26.71,26.71,26.71
2017-01-08 10:00:00+00:00,30.99,30.99,30.99,35.51,27.87,35.51
2017-01-08 11:00:00+00:00,26.71,26.71,26.71,26.71,26.71,26.71
2017-01-08 12:00:00+00:00,26.71,26.71,26.71,26.71,26.71,26.71
2017-01-08 13:00:00+00:00,26.71,26.71,26.71,26.71,26.71,26.71
2017-01-08 14:00:00+00:00,27.26,27.26,27.26,27.26,27.26,27.26
2017-01-08 15:00:00+00:00,27.26,27.26,27.26,27.26,27.26,27.26
2017-01-08 16:00:00+00:00,31.84,31.84,31.84,35.27,31.84,35.27
2017-01-08 17:00:00+00:00,27.26,27.26,27.26,34,27.26,34
2017-01-08 18:00:00+00:00,27.26,27.26,27.26,32.97,27.26,32.97
2017-01-08 19:00:00+00:00,26.71,26.71,26.71,30.83,26.71,30.83
2017-01-08 20:00:00+00:00,26.71,26.71,26.71,30.95,26.71,30.95
2017-01-08 21:00:00+00:00,25.59,25.59,25.59,25.59,25.59,25.59
2017-01-08 22:00:00+00:00,23.37,23.37,23.37,23.37,23.37,23.37
2017-01-08 23:00:00+00:00,23.37,23.37,23.37,23.37,23.37,23.37
2017-01-09 00:00:00+00:00,29.11,29.11,29.11,29.11,29.11,29.11
2017-01-09 01:00:00+00:00,28.99,28.99,28.99,28.99,28.99,28.99
2017-01-09 02:00:00+00:00,29.16,29.16,29.16,29.16,29.16,29.16
2017-01-09 03:00:00+00:00,29.71,29.71,29.71,29.71,29.71,29.71
2017-01-09 04:00:00+00:00,26.15,26.15,26.15,26.15,26.15,26.15
2017-01-09 05:00:00+00:00,27,27,27,27,27,27
2017-01-09 06:00:00+00:00,28.38,28.38,28.38,28.38,28.38,28.38
2017-01-09 07:00:00+00:00,26.15,26.15,26.15,26.15,26.15,26.15
2017-01-09 08:00:00+00:00,25.04,25.04,25.04,25.04,25.04,25.04
2017-01-09 09:00:00+00:00,25.04,25.04,25.04,25.04,25.04,25.04
2017-01-09 10:00:00+00:00,25.6,25.6,25.6,25.6,25.6,25.6
2017-01-09 11:00:00+00:00,25.6,25.6,25.6,25.6,25.6,25.6
2017-01-09 12:00:00+00:00,26.15,26.15,26.15,26.15,26.15,26.15
2017-01-09 13:00:00+00:00,26.71,26.71,26.71,26.71,26.71,26.71
2017-01-09 14:00:00+00:00,26.71,26.71,26.71,26.71,26.71,26.71
2017-01-09 15:00:00+00:00,33.21,33.21,33.21,47.85,26.71,47.85
2017-01-09 16:00:00+00:00,27.26,27.26,27.26,27.26,26.71,27.26
2017-01-09 17:00:00+00:00,27.26,27.26,27.26,27.26,26.71,27.26
2017-01-09 18:00:00+00:00,27.26,27.26,27.26,27.26,26.71,27.26
2017-01-09 19:00:00+00:00,26,26,26,26,26,26
2017-01-09 20:00:00+00:00,26,26,26,26,26,26
2017-01-09 21:00:00+00:00,26.15,26.15,26.15,26.15,26.15,26.15
2017-01-09 22:00:00+00:00,25.12,25.12,25.12,25.12,25.12,25.12
2017-01-09 23:00:00+00:00,23.29,23.29,23.29,23.29,23.29,23.29
2017-01-10 00:00:00+00:00,23,23,23,23,23,23
2017-01-10 01:00:00+00:00,23.29,23.29,23.29,23.29,23.29,23.29
2017-01-10 02:00:00+00:00,23.29,23.29,23.29,23.29,23.29,23.29
2017-01-10 03:00:00+00:00,23.29,23.29,23.29,23.29,23.29,23.29
2017-01-10 04:00:00+00:00,28.93,28.93,28.93,28.93,28.93,28.93
2017-01-10 05:00:00+00:00,26.6,26.6,26.6,26.6,26.6,26.6
2017-01-10 06:00:00+00:00,27.18,27.18,27.18,27.18,27.18,27.18
2017-01-10 07:00:00+00:00,28,28,28,28,28,28
2017-01-10 08:00:00+00:00,27.18,27.18,27.18,27.18,27.18,27.18
2017-01-10 09:00:00+00:00,27.18,27.18,27.18,27.18,27.18,27.18
2017-01-10 10:00:00+00:00,27.18,27.18,27.18,27.18,27.18,27.18
2017-01-10 11:00:00+00:00,30.99,30.99,30.99,30.99,30.99,30.99
2017-01-10 12:00:00+00:00,31,31,31,31,31,31
2017-01-10 13:00:00+00:00,31.01,31.01,31.01,31.01,31.01,31.01
2017-01-10 14:00:00+00:00,31.03,31.03,31.03,31.03,31.03,31.03
2017-01-10 15:00:00+00:00,31.19,31.19,31.19,40.4,31.19,40.4
2017-01-10 16:00:00+00:00,31.19,31.19,31.19,41.44,31.19,41.44
2017-01-10 17:00:00+00:00,31.02,31.02,31.02,39.91,31.02,39.91
2017-01-10 18:00:00+00:00,30.54,30.54,30.54,30.54,30.54,30.54
2017-01-10 19:00:00+00:00,29.81,29.81,29.81,29.81,29.81,29.81
2017-01-10 20:00:00+00:00,29.55,29.55,29.55,29.55,29.55,29.55
2017-01-10 21:00:00+00:00,26,26,26,26,26,26
2017-01-10 22:00:00+00:00,23.29,23.29,23.29,23.29,23.29,23.29
2017-01-10 23:00:00+00:00,23.68,23.68,23.68,23.68,23.68,23.68
2017-01-11 00:00:00+00:00,21.8,21.8,21.8,21.8,21.8,21.8
2017-01-11 01:00:00+00:00,19,19,19,19,19,19
2017-01-11 02:00:00+00:00,19,19,19,19,19,19
2017-01-11 03:00:00+00:00,23.6,23.6,23.6,23.6,23.6,23.6
2017-01-11 04:00:00+00:00,22,22,22,22,22,22
2017-01-11 05:00:00+00:00,24.5,24.5,24.5,24.5,24.5,24.5
2017-01-11 06:00:00+00:00,28.96,28.96,28.96,28.96,28.96,28.96
2017-01-11 07:00:00+00:00,25,25,25,25,25,25
2017-01-11 08:00:00+00:00,24.3,24.3,24.3,24.3,24.3,24.3
2017-01-11 09:00:00+00:00,26,26,26,26,26,26
2017-01-11 10:00:00+00:00,29.16,29.16,29.16,29.16,29.16,29.16
2017-01-11 11:00:00+00:00,29.17,29.17,29.17,29.17,29.17,29.17
2017-01-11 12:00:00+00:00,29.13,29.13,29.13,29.13,29.13,29.13
2017-01-11 13:00:00+00:00,29.15,29.15,29.15,29.15,29.15,29.15
2017-01-11 14:00:00+00:00,29.18,29.18,29.18,29.18,29.18,29.18
2017-01-11 15:00:00+00:00,29.4,29.4,29.4,29.4,29.4,29.4
2017-01-11 16:00:00+00:00,29.57,29.57,29.57,29.57,29.57,29.57
2017-01-11 17:00:00+00:00,29.38,29.38,29.38,29.38,29.38,29.38
2017-01-11 18:00:00+00:00,29.13,29.13,29.13,29.13,29.13,29.13
2017-01-11 19:00:00+00:00,23.68,23.68,23.68,23.68,23.68,23.68
2017-01-11 20:00:00+00:00,23.68,23.68,23.68,23.68,23.68,23.68
2017-01-11 21:00:00+00:00,20.8,20.8,20.8,20.8,20.8,20.8
2017-01-11 22:00:00+00:00,16.52,16.52,16.52,16.52,9.99,11.68
2017-01-11 23:00:00+00:00,15.68,15.68,15.68,15.68,0.09,6.23
2017-01-12 00:00:00+00:00,18.07,18.07,18.07,18.07,0.03,2.76
2017-01-12 01:00:00+00:00,17.38,17.38,17.38,17.38,0.05,2.79
2017-01-12 02:00:00+00:00,17.43,17.43,17.43,17.43,0.04,2.71
2017-01-12 03:00:00+00:00,23.49,23.49,23.49,23.49,0.08,9.84
2017-01-12 04:00:00+00:00,24.98,24.98,24.98,24.98,2.73,10.55
2017-01-12 05:00:00+00:00,28.29,28.29,28.29,28.29,28.29,28.29
2017-01-12 06:00:00+00:00,29.41,29.41,29.41,29.41,29.41,29.41
2017-01-12 07:00:00+00:00,26.46,26.46,26.46,26.46,26.46,26.46
2017-01-12 08:00:00+00:00,26.46,26.46,26.46,26.46,26.46,26.46
2017-01-12 09:00:00+00:00,26.46,26.46,26.46,26.46,26.46,26.46
2017-01-12 10:00:00+00:00,25.36,25.36,25.36,25.36,25.36,25.36
2017-01-12 11:00:00+00:00,24.26,24.26,24.26,24.26,24.26,24.26
2017-01-12 12:00:00+00:00,24.26,24.26,24.26,24.26,24.26,24.26
2017-01-12 13:00:00+00:00,24.26,24.26,24.26,24.26,24.26,24.26
2017-01-12 14:00:00+00:00,24.81,24.81,24.81,24.81,24.81,24.81
2017-01-12 15:00:00+00:00,24.6,24.6,24.6,24.6,24.6,24.6
2017-01-12 16:00:00+00:00,30.52,30.52,30.52,30.52,30.52,30.52
2017-01-12 17:00:00+00:00,30.28,30.28,30.28,30.28,30.28,30.28
2017-01-12 18:00:00+00:00,29.88,29.88,29.88,29.88,29.88,29.88
2017-01-12 19:00:00+00:00,29.5,29.5,29.5,29.5,29.5,29.5
2017-01-12 20:00:00+00:00,29.43,29.43,29.43,29.43,29.43,29.43
2017-01-12 21:00:00+00:00,29.21,29.21,29.21,29.21,29.21,29.21
2017-01-12 22:00:00+00:00,28.83,28.83,28.83,28.83,28.83,28.83
2017-01-12 23:00:00+00:00,29.15,29.15,29.15,29.15,29.15,29.15
2017-01-13 00:00:00+00:00,29.01,29.01,29.01,29.01,29.01,29.01
2017-01-13 01:00:00+00:00,29.09,29.09,29.09,29.09,29.09,29.09
2017-01-13 02:00:00+00:00,25,25,25,25,25,25
2017-01-13 03:00:00+00:00,25,25,25,25,25,25
2017-01-13 04:00:00+00:00,26.49,26.49,26.49,26.49,26.49,26.49
2017-01-13 05:00:00+00:00,34.12,34.12,34.12,34.12,34.12,34.12
2017-01-13 06:00:00+00:00,39.48,39.48,39.48,41.15,39.48,41.15
2017-01-13 07:00:00+00:00,41.28,41.28,41.28,44.41,41.28,44.41
2017-01-13 08:00:00+00:00,41.18,41.18,41.18,44.39,41.18,44.39
2017-01-13 09:00:00+00:00,41.18,41.18,41.18,44.05,41.18,44.05
2017-01-13 10:00:00+00:00,38.31,38.31,38.31,44.02,38.31,44.02
2017-01-13 11:00:00+00:00,37.64,37.64,37.64,41.11,37.13,41.11
2017-01-13 12:00:00+00:00,27,27,27,41.05,27,41.05
2017-01-13 13:00:00+00:00,26.9,26.9,26.9,26.9,26.9,26.9
2017-01-13 14:00:00+00:00,27.05,27.05,27.05,27.05,27.05,27.05
2017-01-13 15:00:00+00:00,28.6,28.6,28.6,28.6,28.6,28.6
2017-01-13 16:00:00+00:00,43,43,43,47.55,41.24,47.55
2017-01-13 17:00:00+00:00,38.08,38.08,38.08,44.09,38.08,44.09
2017-01-13 18:00:00+00:00,34.79,34.79,34.79,40.82,31.9,40.82
2017-01-13 19:00:00+00:00,27.5,27.5,27.5,27.5,27.5,27.5
2017-01-13 20:00:00+00:00,27.5,27.5,27.5,27.5,27.5,27.5
2017-01-13 21:00:00+00:00,30.78,30.78,30.78,30.78,30.78,30.78
2017-01-13 22:00:00+00:00,26.49,26.49,26.49,26.49,26.49,26.49
2017-01-13 23:00:00+00:00,29.82,29.82,29.82,29.82,29.82,29.82
2017-01-14 00:00:00+00:00,24.85,24.85,24.85,24.85,24.85,24.85
2017-01-14 01:00:00+00:00,24.85,24.85,24.85,24.85,24.85,24.85
2017-01-14 02:00:00+00:00,23.75,23.75,23.75,23.75,23.75,23.75
2017-01-14 03:00:00+00:00,22.09,22.09,22.09,22.09,22.09,22.09
2017-01-14 04:00:00+00:00,22.09,22.09,22.09,22.09,22.09,22.09
2017-01-14 05:00:00+00:00,24.3,24.3,24.3,24.3,24.3,24.3
2017-01-14 06:00:00+00:00,25.8,25.8,25.8,25.8,25.8,25.8
2017-01-14 07:00:00+00:00,26.51,26.51,26.51,26.51,26.51,26.51
2017-01-14 08:00:00+00:00,27,27,27,27,27,27
2017-01-14 09:00:00+00:00,27.1,27.1,27.1,27.1,27.1,27.1
2017-01-14 10:00:00+00:00,28.2,28.2,28.2,28.2,28.2,28.2
2017-01-14 11:00:00+00:00,26.51,26.51,26.51,26.51,26.51,26.51
2017-01-14 12:00:00+00:00,25.96,25.96,25.96,25.96,25.96,25.96
2017-01-14 13:00:00+00:00,25.96,25.96,25.96,25.96,25.96,25.96
2017-01-14 14:00:00+00:00,25.96,25.96,25.96,25.96,25.96,25.96
2017-01-14 15:00:00+00:00,26.51,26.51,26.51,26.51,26.51,26.51
2017-01-14 16:00:00+00:00,28.46,28.46,28.46,28.46,28.46,28.46
2017-01-14 17:00:00+00:00,29,29,29,29,29,29
2017-01-14 18:00:00+00:00,28.8,28.8,28.8,28.8,28.8,28.8
2017-01-14 19:00:00+00:00,25.41,25.41,25.41,25.41,25.41,25.41
2017-01-14 20:00:00+00:00,25,25,25,25,25,25
2017-01-14 21:00:00+00:00,25,25,25,25,25,25
2017-01-14 22:00:00+00:00,23.75,23.75,23.75,23.75,23.75,23.75
2017-01-14 23:00:00+00:00,25,25,25,25,25,25
2017-01-15 00:00:00+00:00,23.76,23.76,23.76,23.76,23.76,23.76
2017-01-15 01:00:00+00:00,22.9,22.9,22.9,22.9,22.9,22.9
2017-01-15 02:00:00+00:00,22.9,22.9,22.9,22.9,22.9,22.9
2017-01-15 03:00:00+00:00,22.9,22.9,22.9,22.9,22.9,22.9
2017-01-15 04:00:00+00:00,25.42,25.42,25.42,25.42,25.42,25.42
2017-01-15 05:00:00+00:00,29.09,29.09,29.09,29.09,29.09,29.09
2017-01-15 06:00:00+00:00,29.33,29.33,29.33,29.33,26.21,29.33
2017-01-15 07:00:00+00:00,30.55,30.55,30.55,30.55,33.28,30.55
2017-01-15 08:00:00+00:00,31.94,31.94,31.94,31.94,31.94,31.94
2017-01-15 09:00:00+00:00,32.06,32.06,32.06,32.06,32.06,32.06
2017-01-15 10:00:00+00:00,32.15,32.15,32.15,32.15,32.15,32.15
2017-01-15 11:00:00+00:00,27.63,27.63,27.63,27.63,27.63,27.63
2017-01-15 12:00:00+00:00,27.4,27.4,27.4,27.4,27.4,27.4
2017-01-15 13:00:00+00:00,27.07,27.07,27.07,27.07,27.07,27.07
2017-01-15 14:00:00+00:00,27.07,27.07,27.07,27.07,27.07,27.07
2017-01-15 15:00:00+00:00,28.47,28.47,28.47,28.47,28.47,28.47
2017-01-15 16:00:00+00:00,35.21,35.21,37.02,42.72,37.02,42.72
2017-01-15 17:00:00+00:00,34.84,34.84,34.84,41.7,34.84,41.7
2017-01-15 18:00:00+00:00,32.75,32.75,32.75,39.63,32.75,39.63
2017-01-15 19:00:00+00:00,32.18,32.18,32.18,32.18,32.18,32.18
2017-01-15 20:00:00+00:00,31.94,31.94,31.94,31.94,31.94,31.94
2017-01-15 21:00:00+00:00,31.72,31.72,31.72,31.72,31.72,31.72
2017-01-15 22:00:00+00:00,31.11,31.11,31.11,31.11,31.11,31.11
2017-01-15 23:00:00+00:00,31.01,31.01,31.01,31.01,31.01,31.01
2017-01-16 00:00:00+00:00,30.93,30.93,30.93,30.93,30.93,30.93
2017-01-16 01:00:00+00:00,30.9,30.9,30.9,30.9,30.9,30.9
2017-01-16 02:00:00+00:00,27.63,27.63,27.63,27.63,27.63,27.63
2017-01-16 03:00:00+00:00,27.63,27.63,27.63,27.63,27.63,27.63
2017-01-16 04:00:00+00:00,27.63,27.63,27.63,27.63,27.63,27.63
2017-01-16 05:00:00+00:00,30,30,30,30,30,30
2017-01-16 06:00:00+00:00,38.39,38.39,60.04,60.04,60.04,60.04
2017-01-16 07:00:00+00:00,31.5,31.5,31.5,31.5,31.5,31.5
2017-01-16 08:00:00+00:00,29.6,29.6,29.6,29.6,29.6,29.6
2017-01-16 09:00:00+00:00,29.6,29.6,29.6,29.6,29.6,29.6
2017-01-16 10:00:00+00:00,29.6,29.6,29.6,29.6,29.6,29.6
2017-01-16 11:00:00+00:00,29.6,29.6,29.6,29.6,29.6,29.6
2017-01-16 12:00:00+00:00,29.6,29.6,29.6,29.6,29.6,29.6
2017-01-16 13:00:00+00:00,29.3,29.3,29.3,29.3,29.3,29.3
2017-01-16 14:00:00+00:00,29.6,29.6,29.6,29.6,29.6,29.6
2017-01-16 15:00:00+00:00,31.5,31.5,31.5,31.5,31.5,31.5
2017-01-16 16:00:00+00:00,31,31,31,31,31,31
2017-01-16 17:00:00+00:00,28.4,28.4,28.4,28.4,28.4,28.4
